patient_id,first_name,last_name,date_of_birth,age,gender,ssn,phone_number,email,address,city,state,zip_code,admission_date,discharge_date,length_of_stay_days,admission_type,department,attending_physician,primary_diagnosis,secondary_diagnosis,medication_1,medication_2,height_cm,weight_kg,bmi,blood_pressure,heart_rate_bpm,temperature_celsius,oxygen_saturation_pct,blood_glucose_mgdl,creatinine_mgdl,hba1c_pct,insurance_provider,insurance_claim_amount_usd,icu_days,readmission_30day_flag,smoker,alcohol_use,discharge_disposition
13106,Richard,nelson,1990-05-30,30,F,854-14-2481,914-576-6679,richard.nelson93outlook.com,2321 Cedar Ln,San Diego,IN,68143,2020-12-15,2021-01-03,19,Urgent,Oncology,Dr. Green,Epilepsy,Alzheimer's Disease,Furosemide,Prednisone,-999,85.8,,142/85,80,38.1,94,245,N/A,,BLUECROSS BLUESHIELD,78551.17,1,0,1,None,Home
85738,Richard,  Adams  ,1959-09-21,63,F,433-72-5702,398-803-7685,richard.adams63outlook.com,6408 Park Ave,San Jose,NJ,14452,2022-12-20,2022-12-26,6,Urgent,Surgery,Dr. Adams,Sepsis,,Hydrochlorothiazide,,184.8,N/A,25.7,138/83,50,36.4,-999,71,3.11,9.9,CENTENE,80460.09,4,0,0,Heavy,AMA
14281,Christopher,Hill,1948-02-17,73,F,,945-708-5637,CHRISTOPHER.HILL32@OUTLOOK.COM,9401 Main Ln,Baltimore,GA,85032,2021-04-18,2021-05-01,13,Elective,Neurology,Dr. Gonzalez,Sepsis,,Losartan,,150.6,,20.8,175/63,54,,93,201,3.44,12.3,Centene,32437.88,4,0,Yes,Moderate,Discharged to SNF
68783,  Jessica  ,scott,2005/05/16,-999,F,117-92-4480,777-826-8706,JESSICA.SCOTT71@YAHOO.COM,4755 Cedar St,Austin,MA,79960,2020-07-23,2020-08-17,25,Routine,Cardiology,Dr. Lopez,Stroke,,Losartan,,194.4,,20.7,170/84,117,37.3,89,173,,-999,Cigna,54042.5,1,1,N,Heavy,Rehab Facility
97148,Mark,Lee,1960-06-04,58,F,758-31-5362,(977) 811-8735,mark.lee85@yahoo.com,7625 Oak Ave,Jacksonville,NJ,59545-0000,2018-08-30,2018-09-29,30,Elective,Emergency,Dr. Carter,Rheumatoid Arthritis,,Warfarin,,166.1,98.1,35.6,120/103,76,37.5,95,N/A,4.12,9.4,Aetna,59175.45,2,0,Former,Moderate,AMA
66725,CHARLES,Mitchell,1970-11-21,47,F,161-32-8944,527-721-8017,charles.mitchell7@yahoo.com,5638 Washington Ave,Las Vegas,MI,91999,2018-11-02,2018-11-13,11,Elective,Emergency,Dr. Lewis,Epilepsy,,Losartan,Prednisone,,76.3,33.2,158/60,119,38.9,89,184,2.44,6.9,Humana,53199.94,1,0,Yes,Moderate,Transferred
61076,Melissa,,1996-09-10,25,F,523-77-2572,784-393-3012,melissa.taylor79@yahoo.com,4597 Oak Way,Nashville,AL,,2022-03-28,2022-04-16,19,Transfer,Neurology,Dr. Allen,Epilepsy,Epilepsy,Albuterol,,186.2,,36.3,90/170,,37.1,96 %,297 mg/dL,6.14,10.3,Medicaid,16168.82,5,0,Y,Moderate,Transferred
85334,STEVEN,Nguyen,1974-02-12,47,F,315-48-8180,,NA,2786 Elm Ln,Nashville,CA,37643,2022-01-15,2022-01-30,15,Elective,Cardiology,Dr. Scott,Anemia,,Amoxicillin,Sertraline,154.2,,24.2,136/63,72,37.6,96,230,3.39,12.6,Cigna,33702.72,3,0,no,Heavy,Discharged to SNF
95458,brian,Miller,1960-07-09,58,F,974-58-3494,(366) 788-6767,brian.miller10@gmail.com,5116 Lake Dr,Seattle,CA,930XX,2019-01-25,2019-01-27,2,Emergency,Pediatrics,Dr. Flores,Asthma,,Warfarin,Lisinopril,,81.7,24.0,108/93,90,37.2,88,343,-999,,BlueCross BlueShield,25528.41,0,0,Unknown,Moderate,AMA
33291,melissa,Taylor,,37,M,960648106,655-296-5138,NA,3264 Oak Dr,Dallas,UT,40668,2024-06-01,2024-06-08,7,Transfer,Oncology,Dr. Jackson,Parkinson's Disease,,Insulin Glargine,Levothyroxine,186.0,99.6,-999,111/99,53,38.6,-999,247,5.29,10.7,Aetna,14924.54,2,0,,Occasional,Rehab Facility
15962,Joshua,  Jones  ,06/14/1960,59,M,345-81-4774,717-488-5844,joshua.jones7yahoo.com,5813 Pine Ave,Columbus,CO,73154,2019-07-11,2019-07-20,9,Transfer,Pediatrics,Dr. Miller,Sepsis,Obesity,Omeprazole,Pantoprazole,163.3,49.6,18.6,178-108,55,36.7,N/A,-999,6.61,11.1,,16646.03,2,1,no,,AMA
90516,Robert,walker,1991-05-09,-999,M,872-36-8845,500-999-5556,robert.walker77outlook.com,7250 Maple Ave,Los Angeles,WA,63065,2020-08-06,2020-08-25,19,Emergency,ICU,Dr. King,Rheumatoid Arthritis,Type 2 Diabetes,Sertraline,Aspirin,161.3,105.7,7.1,N/A,114,39.7,96,272,-999,12.4,United Health,1064.46,2,0,,Occasional,Discharged to SNF
47967,Emily,  Jones  ,1948-11-06,73,F,314-89-6863,446-813-7007,emily.jones18@outlook.com,8804 Elm Ave,El Paso,IN,15474,2022-10-17,2022-10-24,7,Transfer,Pediatrics,Dr. Robinson,COPD,Pneumonia,Insulin Glargine,Sertraline,161.8,100.0,38.2,133/75,84,39.3,96,187,6.17,6.0,AETNA,7605.37,5,0,Y,Moderate,AMA
14105,Betty,Wright,10/13/1970,-999,M,265-23-9238,(876) 718-8476,betty.wright85@outlook.com,6953 Hill Ln,Las Vegas,MN,18959,2023-04-10,2023-04-17,7,Urgent,Emergency,Dr. Lewis,Chronic Kidney Disease,Stroke,Insulin Glargine,,-999,108.4,36.1,104/105,90,38.6,91,86,4.05,10.4,Humana,64990.19,3,0,0,N/A,Deceased
98312,Brian,Thompson,,26,F,,969-837-5185,brian.thompson33@aol.com,5005 Main St,Las Vegas,NC,22514,2023-12-11,2023-12-21,10,Emergency,ICU,Dr. Martin,Type 2 Diabetes,Obesity,Lisinopril,Furosemide,158.7,105.6 kg,41.9,125/73,103,38.1,93,276,7.78,4.2,United Health,20648.32,3,0,Yes,Heavy,Home
94158,  Christopher  ,MOORE,1976-11-16,45,F,***-**-3340,563-863-1903,christopher.moore56outlook.com,5306 Cedar Rd,Denver,FL,,2022-07-29,2022-08-19,21,Urgent,Cardiology,Dr. Williams,Rheumatoid Arthritis,,Amlodipine,,166.5 cm,121.6,43.9,161/104,81,37.9,89,100,,6.9,Humana,5677.11,1,0,no,None,AMA
33389,,Scott,1994-07-02,23,Male,,694-329-6496,steven.scott54gmail.com,7658 Lake Ave,Louisville,WA,47061,2018-04-07,2018-04-30,23,Urgent,Oncology,Dr. Sanchez,Appendicitis,,Losartan,,182.4,84.3,25.3,111/88,94,39.8,94,188 mg/dL,4.81 ,6.9,,27563.02,0,0,No,Occasional,Home
63985,Robert,Robinson,2002-11-30,16,M,769-81-7305,503-565-6443,robert.robinson48@yahoo.com,1953 Main Dr,Jacksonville,FL,63577,2019-11-14,2019-12-01,17,Routine,Pediatrics,Dr. Garcia,Hypertension,Osteoarthritis,Furosemide,Metformin,190.0,65.4 kg,18.1,94/81,,37.5,100,297,,N/A,Centene,-3047.46,2,0,Former,Occasional,Transferred
86988,Emily,Taylor,1946/10/11,77,F,302-44-7830,000-000-0000,emily.taylor36@outlook.com,7071 Elm Ave,Philadelphia,NJ,20085,2024-07-24,2024-07-31,7,Emergency,Psychiatry,Dr. Campbell,Heart Failure,Heart Failure,Gabapentin,Insulin Glargine,187.6,59.7,17.0,124/108,92,36.1,89,322,3.67,5.4,Aetna,-3678.12,0,1,1,None,Discharged to SNF
00067898,James,perez,1986-03-15,37,M,827-38-6591,856-730-8079,JAMES.PEREZ76@AOL.COM,1732 Cedar St,San Antonio,CO,14985,2024-01-29,2024-02-24,26,Urgent,General Medicine,Dr. Ramirez,Chronic Kidney Disease,Hypothyroidism,Prednisone,,162.0,61.4,23.4,93/81,120,36.4,99,94,3.04,12.8,Aetna,14084.5,0,0,no,Occasional,AMA
41813,DANIEL,young,10/27/1978,43,M,683-96-7489,497-864-2645,daniel.young51@hotmail.com,6318 Maple Rd,Seattle,NY,56099,2022-02-22,2022-03-08,14,Urgent,Surgery,Dr. Young,Epilepsy,Anxiety Disorder,Losartan,Omeprazole,167.6,86.7,30.9,,52,38.3,93,99,2.77,12.3,BlueCross BlueShield,40364.03,1,0,N,Moderate,Rehab Facility
93032,Andrew,Wright,1997/05/01,26,M,341-20-3851,000-000-0000,,9951 Elm Blvd,Oklahoma City,OH,79785,2023-04-25,2023-05-12,17,Emergency,Cardiology,Dr. Clark,Appendicitis,Pneumonia,Lisinopril,,150.7,N/A,42.7,168/72,103,39.8,,153,1.54,7.7,,7930.13,1,1,Former,,Rehab Facility
79283,Margaret,ramirez,1982-01-17,42,F,579813841,603-218-2391,margaret.ramirez83@aol.com,7794 Hill Way,Portland,TN,68584,2024-06-05,2024-06-26,21,Elective,Oncology,Dr. White,Osteoarthritis,Atrial Fibrillation,Sertraline,,161.6,86.0,N/A,96/105,60,36.2,,187,4.32,6.2,Centene,19595.04,2,0,1,Heavy,Transferred
80022,Kevin,Jackson,1955-10-27,62,F,818-41-3910,738-548-4954,kevin.jackson17@gmail.com,5088 Washington St,Jacksonville,UT,29688,2018-03-06,2018-03-31,25,Transfer,Surgery,Dr. Ramirez,Hypothyroidism,Epilepsy,Aspirin,Sertraline,-999,103.8,N/A,161/75,114,37.2 C,100,313,0.92,N/A,Medicare,44891.16,3,0,yes,N/A,Deceased
38018,Kimberly,Harris,2000-07-12,19,male,760-25-1380,230-299-5186,kimberly.harris23@aol.com,9768 Main Dr,Charlotte,MN,63451,2020-03-16,2020-04-02,17,Emergency,ICU,Dr. Lewis,COPD,Anxiety Disorder,Aspirin,,193.2,125.2,33.5,176/89,111,38.5,100,139,0.65,9.0,Humana,73764.95,2,0,No,N/A,Deceased
91154,Sandra,Martinez,1970-12-24,48,F,839-26-7357,987-542-9716,sandra.martinez62@hotmail.com,1141 Main Blvd,Boston,OH,16303,2019-04-16,2019-05-01,15,Elective,Cardiology,Dr. Clark,Epilepsy,Anemia,Amoxicillin,,179.4,118.5,36.8,120/80,105,38.7,98,317 mg/dL,4.23,5.9,Medicare,6838.53,0,0,No,N/A,Deceased
96040,  Matthew  ,Torres,1959/07/24,60,F,805-38-5874,672-595-5391,matthew.torres93@outlook.com,6208 Oak Blvd,San Antonio,TX,98923,2019-09-22,2019-10-04,12,Routine,ICU,Dr. Hall,Sepsis,Sepsis,Losartan,Albuterol,,72.7,20.2,N/A,51,38.2,,98,5.46,,Medicaid,15376.62,0,1,no,Moderate,Transferred
94931,NANCY,carter,1949-09-12,69,M,694-79-7431,(651) 671-8681,nancy.carter90@gmail.com,8468 Hill Ln,Austin,VA,53861,2019-01-06,2019-01-13,7,Urgent,Surgery,Dr. Lopez,Epilepsy,Coronary Artery Disease,Atorvastatin,Prednisone,181.0,85.5,26.1 ,175/100,103,36.6,98,153,6.24,9.4,Centene,65191.39,4,0,1,None,Transferred
18834,Anthony,Carter,1973-08-03,45,M,990-65-4194,205-882-3479,anthony.carter99@yahoo.com,2906 Hill Ave,Milwaukee,LA,81688,2018-09-16,2018-10-10,24,Urgent,ICU,Dr. Martin,Hyperlipidemia,Heart Failure,Pantoprazole,Clopidogrel,180.0,N/A,,166/70,97,36.5,96,,4.67,10.0,Aetna,32150.68,4,0,1,Occasional,Deceased
62837,James,LEE,1942/04/17,79,M,847-80-7992,585-398-7293,,3969 Cedar Ave,Jacksonville,LA,60942,2021-10-18,2021-11-05,18,Elective,ICU,Dr. Hernandez,Depression,Anemia,Gabapentin,Warfarin,,99.5,N/A,143/91,83,37.7,97,-999,3.85,11.3,Medicare,49269.78,1,0,0,None,Rehab Facility
94095,Anthony,Harris,1971-11-19,52,Female,761-77-9636,558-736-8379,anthony.harris39@aol.com,5675 Elm Dr,Boston,MN,88066,2024-08-03,2024-08-19,16,Transfer,Oncology,Dr. Perez,Chronic Kidney Disease,,Amoxicillin,Gabapentin,183.8,124.5,36.9,167-95,88,38.9,94,293,3.24,9.5,Medicaid,5951.95,2,1,1,Moderate,Transferred
38959,kimberly,Smith,1997-05-07,20,F,518-26-8689,305-337-4087,kimberly.smith79@yahoo.com,907 Washington Blvd,Tucson,CT,42369,2018-04-27,2018-05-27,30,Transfer,Psychiatry,Dr. Sanchez,Hyperlipidemia,,Losartan,Furosemide,183.3,82.2,24.5,160/83,91,36.3,91,211,2.77,5.7,Kaiser Permanente,79313.36,4,0,Former,,Home
94046,Kevin,Torres,1974-07-10,48,F,724-13-2338,217-652-4789,kevin.torres91@yahoo.com,2421 Park Ln,Fort Worth,WA,29341,2022-08-15,2022-08-16,1,Routine,Emergency,Dr. Wilson,COPD,Rheumatoid Arthritis,Albuterol,,164.7,73.5,7.6,97/103,85,38.6,95,141,5.0,5.4,Kaiser Permanente,36442.5,1,0,,,AMA
57784,Donna,  White  ,1982-10-24,36,M,348-80-8371,228-387-8921,donna.white67@hotmail.com,9122 Maple St,Nashville,MA,39411,2019-08-05,2019-08-19,14,Routine,Orthopedics,Dr. Torres,Depression,Alzheimer's Disease,Prednisone,,183.3,127.8,38.0 ,114/62,103,36.3,,343,1.3,7.5,Medicare,9239.41,0,0,Yes,,Rehab Facility
56625,Christopher,MITCHELL,1969-05-07,51,F,***-**-9660,658-354-4460,christopher.mitchell44@outlook.com,5895 Park Rd,Memphis,MI,76040,2021-04-05,2021-04-09,4,Routine,Pediatrics,Dr. Nguyen,Heart Failure,,Metformin,,179.7,75.1,5.1,132/104,118,38.9,,,0.69,8.9,Humana,7737.18,0,0,yes,None,Rehab Facility
93980,Donna,Baker,1942-01-27,80,M,330-93-7451,416-775-4564,donna.baker52@hotmail.com,2700 Pine Blvd,Milwaukee,IL,73863,2022-07-22,2022-08-19,28,Urgent,Oncology,Dr. Taylor,Anxiety Disorder,Alzheimer's Disease,Amlodipine,,167.3,96.6,34.5,120/81,,39.4,98,329,7.59,12.3,Cigna,30030.91,4,0,no,N/A,Rehab Facility
74987,Mark,brown,1940-12-01,83,F,488-87-2779,895-384-2571,mark.brown47@gmail.com,5334 Pine Dr,San Jose,WA,23257,2024-06-14,2024-06-27,13,Routine,Surgery,Dr. Lewis,Rheumatoid Arthritis,Osteoarthritis,Insulin Glargine,,172.4,,,104/85,118,36.4,N/A,187,6.93,N/A,Cigna,36133.96,1,0,N,Occasional,Deceased
75016,Deborah,Taylor,1955-06-23,,F,910-63-5682,945-577-5209,deborah.taylor12@aol.com,7585 Lake St,Dallas,OR,25008,2022-04-17,2022-05-14,27,Transfer,Emergency,Dr. Mitchell,Obesity,Coronary Artery Disease,Warfarin,,168.8,48.1,16.9,103/83,-999,37.4,98,326,6.05,N/A,Anthem,68773.84,4,0,Former,Moderate,AMA
66392,daniel,Jones,1962-12-14,56,M,380-92-9611,376-913-1216,daniel.jones57@yahoo.com,6411 Cedar Ave,Philadelphia,TX,71710,2019-05-19,2019-06-16,28,Routine,Oncology,Dr. Lewis,Depression,,Metoprolol,Losartan,165.8,-999,45.1,170/83,111,37.5,96,327,5.29,8.6,Aetna,62464.12,3,1,yes,Occasional,AMA
47949,,Hernandez,,64,F,295-19-7501,326-930-4381,,5596 Cedar Blvd,Los Angeles,WI,69006,2022-09-05,2022-09-21,16,Emergency,Cardiology,Dr. Miller,Type 2 Diabetes,Pneumonia,Pantoprazole,,161.7,114.3,43.7,90/103,101,N/A,98,326,2.07,5.7,Kaiser Permanente,67718.81,1,0,N,Heavy,Deceased
22353,Michelle,Harris,1968-06-26,,F,665-91-3159,348-544-2716,NA,6984 Oak Way,Albuquerque,OK,29191,2024-07-02,2024-07-28,26,Routine,Psychiatry,Dr. Young,Parkinson's Disease,,Lisinopril,Omeprazole,188.1,65.0,18.4,97/78,68,40.0,90,143,2.83,12.6,,24928.16,0,0,Unknown,None,Deceased
15501,jennifer,Moore,1944-11-01,79,M,107903904,867-491-9068,jennifer.moore37@aol.com,7355 Hill Ln,El Paso,CT,52777,2023-11-23,2023-12-15,22,Urgent,Oncology,Dr. Hill,Epilepsy,Stroke,Amoxicillin,,158.8,45.9,18.2,109/61,93,39.0,94,160,3.48,4.4,Medicare,19800.82,1,0,yes,Occasional,Discharged to SNF
69575,TIMOTHY,RAMIREZ,1991-06-30,,M,139-11-9188,965-675-1513,timothy.ramirez79@aol.com,1894 Park Way,San Diego,AL,17105,2019-12-13,2020-01-06,24,Emergency,ICU,Dr. Nguyen,Heart Failure,,Atorvastatin,Furosemide,,116.0,30.7 ,134/83,96,,93,,2.33,8.4,BlueCross BlueShield,24392.63,4,1,N,Moderate,Transferred
62246,Barbara,GONZALEZ,1948-06-23,116,male,826-11-1093,975-540-7767,barbara.gonzalez99@outlook.com,2578 Washington Ave,Fort Worth,CO,40507,2021-04-14,2021-04-16,2,Emergency,Oncology,Dr. King,Osteoarthritis,Asthma,Aspirin,Albuterol,153.9,N/A,35.1,,82,39.0,97,-999,0.72,4.7,Humana,9746.61,1,0,N,Heavy,Discharged to SNF
74644,Emily,FLORES,1975-04-29,44,M,925-74-6107,573-512-7823,emily.flores57@yahoo.com,3341 Park St,Boston,UT,19746,2019-05-15,2019-05-26,11,Urgent,Cardiology,Dr. Wright,Alzheimer's Disease,Epilepsy,Gabapentin,,182.8,118.3,35.4,103/80,N/A,37.0,99,204,1.37,6.6,Medicaid,50955.9,0,0,Y,Heavy,Rehab Facility
95193,Margaret,Taylor,1968-07-08,140,M,531-45-4371,477-980-3826,margaret.taylor39gmail.com,7751 Elm Blvd,Albuquerque,NC,26004,2023-04-10,2023-04-29,19,Routine,Oncology,Dr. Mitchell,Migraine,Hypothyroidism,Omeprazole,,152.9,110.8,47.4,130/78,101,,95,146,6.89,4.7,United Health,19835.67,4,0,No,None,Transferred
22917,Carol,Jackson,1968-03-18,49,M,112-73-9901,812-900-1745,carol.jackson82@outlook.com,5264 Park Rd,Nashville,AZ,80192,2018-02-09,2018-02-06,-3,Urgent,Pediatrics,Dr. Green,Rheumatoid Arthritis,,Pantoprazole,Clopidogrel,189.7,85.4,N/A,173/66,87,39.0 C,100,193,,10.8,BlueCross BlueShield,23677.46,0,0,no,Heavy,Rehab Facility
51912,Melissa,Davis,1959/03/23,64,F,684-29-9227,2697435372,melissa.davis58@yahoo.com,814 Washington Ave,Seattle,WA,61192,2023-04-25,2023-04-26,1,Emergency,ICU,Dr. Lopez,Alzheimer's Disease,Sepsis,Metoprolol,,175.1,104.2 kg,34.0,92-107,71,37.3,-999,251,0.74,7.2,Aetna,50931.89,1,0,1,,Rehab Facility
20657,Susan,King,1971-01-22,47,F,247-35-6169,(866) 703-4809,susan.king90@outlook.com,1659 Pine Rd,Tucson,PA,43342,2018-01-10,2018-02-06,27,Urgent,Surgery,Dr. Robinson,Heart Failure,,Gabapentin,,190.1,55.5,15.4,148/104,83,37.1,90,324,5.4,8.5,Cigna,76244.37,3,1,No,,Rehab Facility
89544,Sandra,Martinez,1983-10-31,36,M,209-13-8789,536-392-7110,sandra.martinez98@gmail.com,6636 Hill Blvd,San Jose,OK,33346,2020-05-13,2020-05-28,15,Emergency,General Medicine,Dr. Thomas,Stroke,Depression,Amlodipine,,178.2,,25.5,99/68,60,36.4,98,107,-999,5.9,,19778.44,1,0,0,Moderate,Deceased
82599,Mark,Jones,08/01/1940,84,F,384-93-8170,958-436-9908,mark.jones16@gmail.com,7298 Main Rd,San Diego,KY,392XX,2024-12-03,2024-12-29,26,Emergency,Emergency,Dr. Anderson,Obesity,Rheumatoid Arthritis,Metoprolol,,160.4,123.7 kg,48.1,128/77,119,,91,346,0.52,8.0,Humana,3134.16,2,0,Y,Moderate,Home
82526,Nancy,  Ramirez  ,1971-10-08,48,F,511-37-4816,292-302-2131,nancy.ramirez92@outlook.com,5446 Elm Rd,Nashville,FL,22228,2020-06-16,2020-07-01,15,Routine,Psychiatry,Dr. Jones,Hyperlipidemia,,Albuterol,,189.8,113.6,31.5,,-999,N/A,95,101,5.33,10.0,Cigna,22101.04,5,0,1,None,AMA
83253,,Rodriguez,1968-10-27,49,M,932-94-1371,439-521-6256,lisa.rodriguez2@aol.com,6790 Lake Way,Oklahoma City,MD,22938,2018-09-06,2018-10-01,25,Routine,Pediatrics,Dr. Lopez,Alzheimer's Disease,,Levothyroxine,,190.1,77.7,21.5,146/99,N/A,39.9,99,87,5.16,8.3,ANTHEM,66392.33,5,0,Yes,Moderate,Transferred
13150,Patricia,Harris,1947-01-14,N/A,F,,838-673-7308,patricia.harris68@yahoo.com,7221 Elm Ave,Denver,AL,48756,2021-05-26,2021-05-21,-5,Routine,Neurology,Dr. Gonzalez,Osteoarthritis,Depression,Pantoprazole,Omeprazole,187.9 cm,111.6,,145/82,-9,36.1,,89,0.67,,Medicaid,36412.41,0,0,0,None,Home
19258,Donald,,2001-05-05,19,F,159-30-6934,514-584-2632,donald.roberts53@aol.com,4556 Washington Ln,Austin,UT,43289,2021-01-29,2021-02-14,16,Elective,Neurology,Dr. Garcia,Hypothyroidism,,Clopidogrel,Metoprolol,186.8,115.8,33.2,95-104,79,36.6,91,132,4.88,7.6,AETNA,80054.56,2,0,yes,Heavy,Deceased
10650,Kimberly,MARTINEZ,11/03/1988,32,F,685-70-4371,000-000-0000,kimberly.martinez42@yahoo.com,5745 Oak Ln,Philadelphia,OK,45938,2020-11-10,2020-12-09,29,Routine,ICU,Dr. Hall,Chronic Kidney Disease,Anemia,Amlodipine,,187.9,N/A,24.9,172/90,111,38.6,100,314,3.64,6.3,Medicare,26408.67,4,1,N,None,AMA
13428,Anthony,Young,1959-01-26,65,M,867-12-2401,568-577-5621,anthony.young33@aol.com,8819 Elm Dr,El Paso,NY,469XX,2024-08-18,2024-09-08,21,Urgent,Emergency,Dr. Rivera,Anxiety Disorder,,Hydrochlorothiazide,Losartan,188.5,111.7,31.4,151/67,95,39.4,95,98 mg/dL,1.51,7.3,Humana,79405.48,3,0,Unknown,N/A,Transferred
28731,Dorothy,Nguyen,1989-11-28,33,F,575-65-6017,470-753-3825,dorothy.nguyen83@aol.com,5905 Main St,Portland,OH,47417,2023-08-02,2023-08-04,2,Transfer,Oncology,Dr. Moore,Coronary Artery Disease,Rheumatoid Arthritis,Amlodipine,,188.9,107.5,30.1,85/144,,39.2,,85,6.41,,Medicare,74071.61,0,0,1,None,Transferred
28602,MELISSA,martin,1986-12-31,31,M,488966774,825-827-2930,melissa.martin16@yahoo.com,6890 Pine St,Austin,OK,85020,2018-09-17,2018-09-24,7,Transfer,Neurology,Dr. Garcia,Hyperlipidemia,,Amlodipine,Pantoprazole,192.6,85.8,23.1,145/96,72,37.1,92,120,4.64,4.8,Aetna,22737.67,3,1,Unknown,Occasional,Transferred
47616,Karen,Green,1961-09-27,61,F,961-52-6775,4023617955,karen.green57@aol.com,5001 Lake Ave,San Jose,IL,89472,2023-04-26,2023-05-20,24,Urgent,Neurology,Dr. Hernandez,Epilepsy,Rheumatoid Arthritis,Pantoprazole,Aspirin,161.0,114.4,44.1 ,147/90,60,38.3,89,275,1.69,4.4,Anthem,74833.54,4,0,0,Heavy,Deceased
00019739,JAMES,Robinson,1941-10-23,79,M,466-50-1490,2807964432,james.robinson48@yahoo.com,498 Oak Rd,Houston,MN,18270,2020-12-16,2020-12-19,3,Emergency,General Medicine,Dr. Moore,Anxiety Disorder,Osteoarthritis,Hydrochlorothiazide,,156.1,110.9,45.5,178/75,73,37.8,89,219,,6.0,Cigna,40819.14,1,0,,Occasional,Rehab Facility
22806,DOROTHY,Flores,1977-02-12,42,M,765-50-2392,477-455-6593,dorothy.flores70@gmail.com,1368 Oak Way,San Francisco,OR,46273,2019-10-03,2019-10-06,3,Emergency,Emergency,Dr. Flores,Pneumonia,Hypertension,Lisinopril,Levothyroxine,157.2,106.7,43.2,,76,37.3,99,288,-999,4.5,KAISER PERMANENTE,63567.42,0,0,Unknown,Heavy,Deceased
45830,Kevin,Mitchell,1945-02-07,77,female,907-22-7269,2565771345,kevin.mitchell10@aol.com,5412 Elm Dr,Louisville,MN,75433,2022-05-04,2022-05-23,19,Urgent,Oncology,Dr. Flores,Type 2 Diabetes,Rheumatoid Arthritis,Aspirin,Hydrochlorothiazide,185.1,109.6,32.0,123/66,70,38.0,100,129,,-999,HUMANA,23385.28,2,0,no,Occasional,Transferred
83851,Jennifer,Lewis,1940-07-01,131,M,148-50-5121,324-670-2368,jennifer.lewis42@gmail.com,7085 Main St,San Francisco,KY,13839,2022-12-29,2023-01-11,13,Routine,Pediatrics,Dr. Lopez,Epilepsy,Anemia,Furosemide,Amlodipine,153.5,67.5,28.6 ,163/90,78,38.6,95,N/A,3.58,4.9,BlueCross BlueShield,960.04,5,1,0,Moderate,Deceased
29797,Richard,Ramirez,1972-08-12,52,F,891-60-9739,752-229-2484,richard.ramirez23@yahoo.com,2115 Main Ln,Columbus,LA,,2024-12-23,2025-01-08,16,Emergency,Oncology,Dr. Rivera,Atrial Fibrillation,Alzheimer's Disease,Metformin,Pantoprazole,-999,103.5,39.1,,55,38.3 C,92,216,5.66,9.7,Kaiser Permanente,41980.14,0,0,Yes,N/A,AMA
35278,Ashley,GONZALEZ,1972-04-10,48,M,939-36-9159,2997484278,ashley.gonzalez82@hotmail.com,834 Main Dr,New York,LA,25369,2020-09-24,2020-10-22,28,Urgent,Cardiology,Dr. Anderson,Rheumatoid Arthritis,Depression,Clopidogrel,,177.8,60.1,19.0,,52,37.1,97,294,4.69,12.4,Cigna,81168.39,1,1,Y,N/A,AMA
PT-17560,margaret,Taylor,1983-10-31,N/A,F,655-75-1003,754-489-3948,margaret.taylor63@hotmail.com,8365 Maple Ln,San Antonio,WA,13193,2023-12-10,2023-12-06,-4,Transfer,Neurology,Dr. Lee,Anxiety Disorder,Anemia,Metoprolol,,,103.3,41.1,131/100,65,-999,93,321,2.96,8.3,UNITED HEALTH,1610.98,0,0,Y,None,Transferred
PT-47944,John,moore,2003-12-25,14,Female,697-43-8341,431-723-8626,john.moore79@yahoo.com,2472 Elm Ave,Tucson,MD,15510,2018-01-14,2018-01-30,16,Emergency,General Medicine,Dr. Wilson,Atrial Fibrillation,Rheumatoid Arthritis,Lisinopril,,169.3,96.3,33.6,117/109,N/A,36.6,100,265,4.71,12.0,BlueCross BlueShield,37590.27,1,0,,Moderate,Discharged to SNF
65143,Charles,Harris,1988-09-19,35,M,259-36-4943,427-908-9489,charles.harris68@yahoo.com,6334 Main Way,Nashville,MN,23584,2024-07-18,2024-07-29,11,Transfer,ICU,Dr. Ramirez,Heart Failure,Sepsis,Omeprazole,,191.8,54.2,,160/97,102,37.0,,93,1.47,4.1,BlueCross BlueShield,66258.93,2,0,0,Moderate,AMA
PT-15657,Sandra,Young,1994/08/11,29,FEMALE,640-97-3848,(717) 864-2114,sandra.young55@aol.com,226 Washington Way,Los Angeles,WA,85232,2024-07-06,2024-07-24,18,Elective,Oncology,Dr. Wright,Rheumatoid Arthritis,Stroke,Clopidogrel,,171.0,53.4,18.3,,-999,39.5,98,281,6.8,7.6,Centene,4467.25,1,0,Unknown,Moderate,Transferred
55317,Sarah,Wright,1980-11-29,43,M,130-64-7922,965-944-7799,sarah.wright39@gmail.com,9927 Hill Dr,El Paso,UT,51966,2024-03-06,2024-03-25,19,Urgent,Orthopedics,Dr. Lewis,Appendicitis,Hyperlipidemia,Metformin,Pantoprazole,168.7,N/A,39.6,178/89,67,36.7,91 %,105,5.52,8.5,Medicare,44781.21,0,0,No,Occasional,Rehab Facility
